dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.354479,5.316850,2.468972,1.119878,-4.020977,3.716823,3.652834
0.020000,3.336387,5.306543,2.489793,1.041082,-3.939791,4.059261,3.666073
0.020000,3.319766,5.296793,2.509063,0.963470,-3.880595,2.959810,3.678037
0.020000,3.304566,5.287643,2.526805,0.887098,-3.818602,3.099649,3.688811
0.020000,3.290741,5.279128,2.543042,0.811840,-3.762907,2.784772,3.698471
0.020000,3.278253,5.271278,2.557792,0.737530,-3.715502,2.370236,3.707082
0.020000,3.267069,5.264120,2.571071,0.663931,-3.679913,1.779473,3.714702
0.020000,3.257156,5.257675,2.582894,0.591172,-3.637953,2.097998,3.721382
0.020000,3.248489,5.251964,2.593274,0.519012,-3.608036,1.495848,3.727168
0.020000,3.241044,5.247000,2.602222,0.447368,-3.582158,1.293890,3.732095
0.020000,3.234804,5.242799,2.609744,0.376133,-3.561771,1.019362,3.736195
0.020000,3.229752,5.239370,2.615850,0.305299,-3.541692,1.003925,3.739495
0.020000,3.225874,5.236722,2.620546,0.234798,-3.525067,0.831260,3.742016
0.020000,3.223160,5.234860,2.623837,0.164513,-3.514230,0.541857,3.743773
0.020000,3.221576,5.233770,2.625760,0.096146,-3.418344,4.794302,3.744797
0.020000,3.220895,5.233301,2.626587,0.041365,-2.739095,33.962450,3.745237
0.020000,3.220732,5.233189,2.626785,0.009896,-1.573421,58.283679,3.745342
0.020000,3.220732,5.233189,2.626785,0.000000,-0.494806,53.930749,3.745342
