dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.930053,6.796342,2.048691,1.902124,4.958974,1285.078189,2.430662
0.020000,2.901022,6.820811,2.086658,1.898371,-0.187620,-257.329701,2.451901
0.020000,2.871526,6.844613,2.124561,1.895121,-0.162523,1.254863,2.473368
0.020000,2.841566,6.867741,2.162409,1.892408,-0.135652,1.343542,2.495027
0.020000,2.811145,6.890187,2.200214,1.890266,-0.107086,1.428289,2.516837
0.020000,2.780266,6.911945,2.237989,1.888727,-0.076968,1.505922,2.538755
0.020000,2.748931,6.933009,2.275745,1.887817,-0.045500,1.573377,2.560736
0.020000,2.717145,6.953376,2.313497,1.887578,-0.011951,1.677478,2.582736
0.020000,2.684912,6.973044,2.351257,1.887995,0.020876,1.641356,2.604705
0.020000,2.652236,6.992011,2.389039,1.889094,0.054951,1.703749,2.626597
0.020000,2.619123,7.010278,2.426856,1.890872,0.088860,1.695445,2.648364
0.020000,2.585578,7.027845,2.464722,1.893317,0.122270,1.670478,2.669959
0.020000,2.551608,7.044714,2.502651,1.896414,0.154846,1.628824,2.691335
0.020000,2.517219,7.060890,2.540653,1.900139,0.186268,1.571078,2.712450
0.020000,2.482420,7.076376,2.578743,1.904464,0.216236,1.498399,2.733260
0.020000,2.447219,7.091179,2.616930,1.909354,0.244484,1.412434,2.753726
0.020000,2.411624,7.105304,2.655225,1.914771,0.270849,1.318240,2.773810
0.020000,2.375645,7.118761,2.693639,1.920671,0.295032,1.209154,2.793479
0.020000,2.339291,7.131558,2.732179,1.927008,0.316830,1.089900,2.812701
0.020000,2.302573,7.143704,2.770854,1.933737,0.336472,0.982077,2.831450
0.020000,2.265502,7.155211,2.809670,1.940809,0.353603,0.856544,2.849701
0.020000,2.228088,7.166090,2.848633,1.948178,0.368448,0.742253,2.867433
0.020000,2.190343,7.176354,2.887749,1.955798,0.380980,0.626594,2.884629
0.020000,2.152278,7.186017,2.927022,1.963624,0.391323,0.517152,2.901273
0.020000,2.113904,7.195092,2.966454,1.971615,0.399513,0.409533,2.917355
0.020000,2.075233,7.203595,3.006049,1.979732,0.405860,0.317346,2.932866
0.020000,2.036276,7.211541,3.045807,1.987938,0.410295,0.221753,2.947798
0.020000,1.997045,7.218946,3.085731,1.996201,0.413160,0.143207,2.962149
0.020000,1.957550,7.225827,3.125821,2.004493,0.414590,0.071532,2.975916
0.020000,1.917802,7.232202,3.166077,2.012784,0.414571,-0.000939,2.989100
0.020000,1.877812,7.238088,3.206498,2.021056,0.413582,-0.049467,3.001700
0.020000,1.837589,7.243504,3.247084,2.029287,0.411580,-0.100101,3.013721
0.020000,1.797247,7.248455,3.287729,2.032240,0.147621,-13.197971,3.025138
0.020000,1.757084,7.252932,3.328140,2.020585,-0.582750,-36.518529,3.035886
0.020000,1.717484,7.256932,3.367942,1.990088,-1.524825,-47.103740,3.045895
0.020000,1.678730,7.260470,3.406857,1.945760,-2.216433,-34.580390,3.055140
0.020000,1.640923,7.263583,3.444792,1.896757,-2.450115,-11.684104,3.063649
0.020000,1.604082,7.266314,3.481734,1.847096,-2.483090,-1.648780,3.071468
0.020000,1.568225,7.268702,3.517670,1.796806,-2.514475,-1.569251,3.078641
0.020000,1.533369,7.270783,3.552589,1.745919,-2.544371,-1.494790,3.085210
0.020000,1.499528,7.272590,3.586478,1.694459,-2.572997,-1.431290,3.091216
0.020000,1.466716,7.274153,3.619327,1.642457,-2.600076,-1.353975,3.096697
0.020000,1.434946,7.275500,3.651126,1.589940,-2.625853,-1.288813,3.101690
0.020000,1.404229,7.276656,3.681865,1.536934,-2.650283,-1.221535,3.106227
0.020000,1.374576,7.277644,3.711534,1.483466,-2.673412,-1.156432,3.110343
0.020000,1.345997,7.278483,3.740125,1.429560,-2.695332,-1.096003,3.114068
0.020000,1.318501,7.279193,3.767630,1.375238,-2.716061,-1.036454,3.117431
0.020000,1.292098,7.279791,3.794040,1.320526,-2.735635,-0.978681,3.120460
0.020000,1.266794,7.280291,3.819349,1.265442,-2.754192,-0.927860,3.123180
0.020000,1.242597,7.280707,3.843549,1.210010,-2.771585,-0.869673,3.125617
0.020000,1.219515,7.281050,3.866634,1.154247,-2.788164,-0.828950,3.127794
0.020000,1.197553,7.281332,3.888598,1.098175,-2.803613,-0.772415,3.129732
0.020000,1.176718,7.281561,3.909434,1.041811,-2.818178,-0.728254,3.131452
0.020000,1.157016,7.281745,3.929138,0.985173,-2.831907,-0.686466,3.132973
0.020000,1.138451,7.281893,3.947703,0.928279,-2.844689,-0.639118,3.134314
0.020000,1.121028,7.282009,3.965126,0.871146,-2.856650,-0.598036,3.135491
0.020000,1.104753,7.282100,3.981402,0.813789,-2.867853,-0.560125,3.136520
0.020000,1.089628,7.282170,3.996526,0.756226,-2.878172,-0.515984,3.137415
0.020000,1.075659,7.282223,4.010496,0.698472,-2.887702,-0.476498,3.138190
0.020000,1.062848,7.282262,4.023307,0.640542,-2.896493,-0.439522,3.138857
0.020000,1.051199,7.282291,4.034956,0.582452,-2.904509,-0.400799,3.139429
0.020000,1.040715,7.282311,4.045440,0.524216,-2.911757,-0.362402,3.139913
0.020000,1.031398,7.282325,4.054757,0.465851,-2.918269,-0.325622,3.140321
0.020000,1.023250,7.282334,4.062904,0.407370,-2.924038,-0.288452,3.140660
0.020000,1.016275,7.282339,4.069880,0.348789,-2.929060,-0.251071,3.140937
0.020000,1.010472,7.282342,4.075683,0.290122,-2.933358,-0.214905,3.141158
0.020000,1.005844,7.282344,4.080310,0.231383,-2.936935,-0.178853,3.141329
0.020000,1.002393,7.282345,4.083762,0.172588,-2.939775,-0.142007,3.141452
0.020000,1.000118,7.282345,4.086037,0.113750,-2.941889,-0.105687,3.141532
0.020000,0.998909,7.282345,4.087246,0.060457,-2.664655,13.861674,3.141574
0.020000,0.998458,7.282345,4.087697,0.022537,-1.895988,38.433378,3.141590
0.020000,0.998373,7.282345,4.087782,0.004241,-0.914796,49.059601,3.141593
0.020000,0.998373,7.282345,4.087782,0.000000,-0.212058,35.136878,3.141593
